위도,경도,cluster
-23.1246,170.1686,2
-23.1081,170.8022,2
-23.0527,170.5006,2
-23.2403,170.779,0
-22.9878,170.3852,1
-22.9946,170.4018,1
-22.9286,170.1667,1
-23.0663,170.581,2
12.3772,-88.5351,0
-23.175,170.561,2
-22.9276,171.0832,2
19.6275,-65.7343,0
-22.8679,170.2022,2
-23.187,170.8572,2
-22.8294,170.5074,2
-22.9326,170.9704,2
6.1851,-82.5606,2
-36.5182,-72.6502,0
-56.6308,-69.2238,1
-23.1785,170.0789,2
-23.0735,170.4536,2
-22.8723,170.7755,2
-23.0994,170.5373,2
-56.5786,-69.2134,2
-22.8249,170.671,2
-23.0444,170.5317,2
-23.3363,171.6534,2
-23.1244,170.5942,2
-23.2487,171.0953,2
-23.3973,171.5344,2
-22.9527,170.4765,2
-22.7312,170.3632,2
-23.2582,170.4882,2
-22.9939,170.6036,1
-6.8651,-11.7494,2
-23.0153,170.658,2
-22.9852,170.5523,2
-23.0282,170.7914,1
-23.0243,170.7398,1
-23.1892,170.6526,2
-23.111,170.4024,2
-23.0634,170.5029,2
-22.3454,170.3664,2
-23.1227,170.6005,2
-32.2263,-177.9789,2
-33.977,56.1422,2
-22.8229,170.7924,2
-22.8827,171.2162,2
-23.347,171.2114,1
-23.2518,170.908,2
-23.3946,171.097,2
5.417,94.4083,0
-22.8898,170.1123,2
-23.2589,171.0329,2
-22.7121,170.838,1
-22.7213,170.7362,2
32.2117,54.9655,2
51.3954,172.8412,2
-23.3747,171.0558,0
-23.4641,171.5298,1
19.4263333333333,-155.256166666667,2
12.2988,-88.4931,0
12.2038,-88.5896,0
39.7844,142.0005,0
-23.2851,170.9927,2
-22.5587,170.6976,0
-23.1103,170.6064,2
9.3074,126.2594,0
53.4983,-165.5865,0
37.2836667,-117.5835,2
-11.3084,162.8905,2
-23.2901,171.5051,2
-23.4573,171.6531,1
40.6649,143.0018,0
34.9574,24.8545,2
-19.376,-173.3476,1
-22.9907,170.7159,2
-23.1718,170.9512,2
-2.717,-80.0599,0
-22.7418,170.7757,2
-17.7689,167.6615,2
11.6704,-86.9452,0
43.608,146.9539,0
-23.0578,170.4579,2
59.1571,-144.62,2
52.9037,-166.8918,0
-23.1866,171.6715,2
-19.3793,-173.3476,1
13.3492,57.4312,2
-2.2224,139.3326,0
-23.0621,170.8421,2
37.9246,36.2523,1
37.5373,137.3086,2
-43.2325,39.3316,2
-23.0379,170.478,2
-43.8739,39.3827,1
-1.0883,120.3466,0
-22.7476,171.0925,2
-23.0377,170.1837,2
0.1212,-77.4579,2
40.3775,-125.5628333,1
28.413,104.8535,2
37.9176,36.2543,2
-1.0993,120.3773,0
-52.1547,139.5343,1
-1.7226,68.0448,2
-62.2579,165.212,2
35.8576,60.5366,2
37.6894,141.9801,0
-52.0046,138.9893,1
-22.898,170.7756,2
-5.024,133.3851,2
-22.8301,170.9384,2
26.8674,97.023,1
3.1142,126.819,0
-22.949,170.2723,2
-23.2742,170.6807,2
-6.6092,129.2493,1
-29.8706,-177.4986,0
-23.7799,171.7145,1
34.4462,139.3058,1
-31.9981,-178.0907,2
3.1003,-84.246,2
-10.4528,119.4553,2
19.6816,-65.7376,2
-34.4255,-179.2846,0
-30.4585,59.9384,2
34.377,139.1655,1
-30.5268,-178.1134,2
52.4844,160.1092,0
-15.7375,-173.5636,1
-7.6524,158.1943,1
-9.4328,124.8101,2
42.8308,144.4942,0
-34.5932,-179.0425,2
-3.2314,139.8157,0
37.9346,36.2708,2
37.8904,36.2608,2
-56.1485,-26.948,0
-6.6291,129.3484,2
37.535,47.606,2
46.0988,21.3889,2
-22.5768,171.118,2
11.546,141.5963,2
19.6895,-65.7368,0
-55.5109,-123.9536,2
-22.9658,170.4881,1
3.0902,126.6613,0
11.6249,125.6498,2
-22.8913,170.5605,2
-22.6736,169.8453,1
31.61294221,-103.9696252,2
31.61062189,-103.9766083,2
-22.9429,170.9962,1
37.9429,36.3225,2
-34.2441,179.9713,2
-22.6588,170.3901,2
14.2364,-94.0793,2
-23.1008,170.3508,2
36.4414,22.1083,0
12.1205,143.08,0
-23.2419,170.634,1
41.6893,143.4504,0
-22.9954,170.3067,1
-22.8109,170.2711,2
-23.0209,170.2154,2
-22.9763,170.3299,2
23.9526,122.5806,2
-5.0407,153.136,0
-31.9162,-177.8512,2
-22.7825,170.7932,1
-23.0726,170.5184,2
2.0291,96.3192,2
-10.1151,111.0585,2
-36.7964,-73.65,2
-3.8159,151.4158,1
-22.8319,170.3219,2
-23.2448,170.1737,2
41.7694,82.3866,2
3.0781,126.7467,1
41.6005,82.3288,2
2.9393,126.6079,0
-60.3231,-25.6999,2
51.9091,-171.2172,0
-22.9482,170.8542,2
-6.448,148.9089,0
-2.9948,139.1775,0
-7.9393,115.2242,2
-23.1868,171.0165,2
5.7164,124.5005,0
5.7023,124.2519,2
-23.1444,170.5937,2
66.4833,-17.6882,2
-18.0671,-12.4291,2
-29.5951,-71.6585,0
-16.0148,179.1306,2
29.6551,81.2484,2
-36.793,-73.7335,2
-58.1646,-26.0619,0
-36.7862,-73.7152,2
5.6719,124.2704,1
-10.1822,161.2848,0
-40.9055,42.7229,2
37.5775,144.3597,2
5.6282,124.1739,2
-0.7877,98.4891,2
-7.2599,129.7558,0
-31.817,-178.9121,2
5.5386,124.2323,2
-17.9835,168.1825,0
-56.7484,-140.8124,1
-22.996,170.2532,2
-36.7199,-73.7256,2
-4.7194,153.1603,0
5.5494,124.2203,2
3.0484,126.7046,0
-7.6953,105.3229,2
-38.3835,-75.3185,2
-4.7131,131.2799,0
-23.0419,170.5728,2
17.5514,122.281,2
1.1724,126.3169,2
-22.8176,170.3086,2
42.1166,142.517,0
34.8432,140.8268,0
-35.3897,-105.5202,2
-19.6773,-69.2534,2
-63.3448,174.2644,2
8.9223,-77.0904,1
8.8411,-77.0924,1
-20.2779,168.9168,2
-3.1887,130.7702,2
-1.4868,119.4146,2
28.3803,104.4859,2
19.7483,-65.7618,0
8.9051,-77.1082,2
35.6694,35.6427,2
8.9039,-77.1261,2
8.7742,-77.1783,2
8.8748,-77.1716,2
31.70610769,-104.5465081,2
-23.2483,170.774,1
7.863,-80.8766,2
-23.4711,170.3975,2
-7.9128,123.1573,2
19.6598,-65.7618,0
60.0305,-140.3565,2
-22.6873,171.1337,2
21.1001,122.0167,1
38.0916,38.5909,2
12.1835,123.8377,2
-49.5605,116.1666,2
51.4923,-176.6727,0
44.2405,38.9686,2
32.627,141.8022,2
80.4957,-2.5992,2
1.2905,97.0344,2
55.4196,-159.4019,0
-49.2025,120.4282,2
-6.1715,149.9685,0
61.7042,-150.8255,0
37.8644,73.3477,2
60.0445,-140.3302,2
39.8451,75.0521,0
65.8464,-155.8107,2
2.1229,96.1383,2
52.919,-168.0791,0
35.5294,140.5281,1
35.5159,140.606,0
40.2266667,-121.1478333,2
-23.1274,170.7024,2
-15.0522,-173.4392,2
-29.9862,75.5943,2
-23.4153,171.4259,2
12.1365,144.0073,2
53.825,-165.2009,0
-15.1992,-173.2468,2
-43.1776,39.1764,1
-39.0059,-91.372,1
-38.6844,-91.6297,2
5.7849,-79.7163,2
-23.2824,170.6377,2
-0.7027,-60.2934,2
-50.033,115.6808,2
19.6198,-66.3206,0
19.536,-66.2878,0
9.2536,-75.3378,0
54.3578,163.8456,2
51.4649,-177.0945,0
19.652,-65.7881,0
-21.3135,-173.7002,2
45.4738,150.8604,0
30.0021,129.912,2
78.5131,7.6742,2
-57.9373,-25.6017,1
38.2762,21.7675,2
-57.9046,-25.4935,0
78.479,7.4581,1
19.4885,-64.296,0
27.0688,92.6797,2
41.4049,142.6376,0
54.3779,161.4794,0
-47.8689,99.9474,2
-47.8224,99.9501,2
19.528,-65.7191,0
19.7406,-65.7353,0
16.3971,122.1957,0
42.4278,148.973,2
52.1239,-168.4677,0
35.0875,85.9811,2
19.0926,-64.8685,2
19.07,-64.8066,2
19.0648,-64.8236,2
34.4416,70.4644,0
31.0733333,-116.6141667,2
-37.5423,144.8406,1
-18.3262,168.11,0
-10.5114,164.8268,0
18.3383,-105.8644,2
53.1538,142.6713,2
-58.3678,-139.9059,1
28.6722,91.4759,2
-15.8145,-72.0539,1
-55.2912,-128.0888,2
-29.9975,-177.6248,0
19.4025,-68.3273,0
18.9578,-65.434,2
19.6025,-65.32,0
-1.1166,120.5444,0
19.3091,-68.3898,0
35.6786,140.865,0
13.407,94.1485,2
26.7587,92.4485,1
14.4998,56.3603,2
-23.4089,171.0158,2
35.5444,140.2563,0
-32.8763,-179.1526,0
-37.2587,78.0145,2
19.0801,-68.3638,0
19.0231,-68.2491,0
-14.9553,166.9806,1
52.571,-169.7375,0
-2.7953,126.5605,2
9.8069,125.1974,2
9.8325,143.0629,2
-52.8793,10.4622,1
24.0473,142.9966,1
9.6206,-84.8992,0
-31.8532,-178.6841,0
-17.2373,-172.4464,2
51.469,-176.0835,0
5.3284,-82.5993,2
-29.4203,-71.3563,0
37.5033,137.4734,2
-57.1747,-67.7336,2
-5.505,-11.5653,2
-21.9542,-68.5283,2
-3.3228,28.9229,2
14.9361,121.7177,2
1.9332,126.7813,0
-20.7038,-70.6344,1
38.5796,73.1842,2
19.6468,-65.7148,0
-35.5735,-74.5237,2
-23.3799,170.9593,2
52.8456,159.7977,0
-50.0009,126.8287,2
34.0218333,-119.1248333,2
43.918,147.5477,0
-33.8676,-179.8444,0
-60.7883,-19.9354,2
33.4203,139.2833,2
52.3587,-169.6322,2
13.6198,-91.5107,0
-5.7635,151.9878,1
23.9456,122.5759,2
30.0056,129.8607,2
19.6315,-65.7171,0
12.8107,-88.8556,0
41.7695,71.8063,2
26.0736,95.1588,0
-5.6947,151.9319,1
-5.6589,152.0163,2
-5.8377,152.1526,2
-5.6476,151.842,2
-5.7253,151.9958,2
-5.6959,151.9258,1
-5.8096,152.0634,2
52.0472,175.2016,0
52.5554,172.4333,2
29.2837,142.278,2
-5.8356,152.0623,2
40.858,79.291,2
14.2395,-93.0873,2
-5.3034,142.3807,2
-23.3001,171.3695,2
-5.7125,151.8582,2
-5.7425,151.8234,2
18.1832,146.6852,0
-3.7795,101.4329,0
39.6139,-119.9797,2
46.6903,152.4323,0
3.0939,-83.0363,2
-23.7819,171.8772,1
12.4233,144.7323,1
19.7178,-65.7038,0
41.3773,-106.7672,2
24.2328,122.1031,0
51.3871,-177.078,0
-49.9368,163.6244,2
-5.9536,152.2496,2
-24.615,-175.4328,2
51.5162,-173.3975,0
8.3439,126.2865,2
-23.4547,171.3006,1
34.9635,23.5886,0
-18.3848,168.0706,1
-16.1509,-75.5507,2
12.3332,-87.815,0
-60.9422,-25.4991,1
12.2724,123.6621,0
6.1356,120.9311,2
3.6107,126.6805,0
55.3387,163.1459,0
4.809,125.4626,2
51.3372,-176.9932,2
25.9991,128.5121,2
-27.4475,-66.5322,1
-18.4357,168.0986,1
-18.4392,168.1268,1
-15.6726,-71.6143,1
-11.6345,166.2357,0
-15.8595,-71.7954,1
-15.8418,-71.9907,1
75.8915,7.2754,2
12.4356,48.2347,2
12.3626,48.3064,2
12.4157,48.2381,2
12.4599,48.2599,1
12.3344,48.2515,2
12.4315,48.3762,1
12.4693,48.188,1
12.5434,48.2403,1
12.1785,48.1589,2
12.7242,48.1352,2
12.5774,48.1301,2
12.7435,48.1642,2
12.3849,48.1537,2
12.6663,48.1101,2
12.6654,48.1216,2
-15.9097,-72.0234,2
12.6434,48.1757,1
12.5952,48.2107,2
36.7948,61.6165,2
26.9661,-111.483,2
12.4789,48.2459,2
6.421,124.7491,2
0.5531,96.5897,2
12.558,47.9369,2
37.5223,56.7446,2
12.5382,48.1389,2
12.5774,48.2719,2
12.7078,47.9368,2
12.4621,47.9835,1
12.5875,48.0291,1
12.6289,48.1236,2
41.978,142.5738,0
12.4675,48.0564,2
12.6207,48.0472,2
-5.8504,152.2992,2
25.2464,96.2529,2
38.7921667,-122.7785,2
38.7961667,-122.7953333,2
12.6194,48.2622,2
12.5626,48.0922,1
12.4312,48.2633,2
-18.3088,-71.393,2
12.3326,121.915,0
39.4591,37.0948,2
53.6328,-163.3091,2
53.7016,-163.3285,0
53.5487,-163.2876,0
33.0663,135.8148,2
3.0313,126.9395,0
12.534,48.2455,2
12.6474,48.5285,2
42.8265,145.8768,0
53.5131,-163.1984,2
15.894,144.9009,1
53.5034,-163.2913,2
-18.3273,168.0768,0
53.5582,-163.4572,2
-15.172,-72.9996,2
16.0055,144.979,2
-15.2113,-173.1804,1
8.8554,126.261,0
14.5343,39.8828,2
-3.0827,137.3178,1
35.5685,140.2729,0
12.5989,48.0296,2
18.0056,119.2853,2
2.7931,96.0551,0
-2.2634,138.5162,0
-8.1607,107.9671,0
37.2183,142.2694,0
51.5854,-176.7788,0
18.6635,-74.2567,2
38.3401,93.6396,2
25.1816,128.2919,1
19.6966,-65.7298,2
10.3546,126.8438,2
-22.6785,170.9745,2
-56.6991,147.6358,1
-56.7448,147.3689,2
12.6288,47.9576,2
-40.2515,-16.8345,2
12.8765,95.4751,2
-40.0867,-16.7374,2
38.4328,142.3281,0
-62.2765,155.4298,1
-34.805,54.287,2
-23.0091,170.2339,2
21.6705,-76.4624,2
37.6502,72.0979,2
-15.1019,-173.5114,2
-15.8993,-72.0405,1
0.9724,126.5805,0
-15.8336,-72.0772,2
-10.0963,118.7098,0
-15.7861,-71.8108,2
12.0236,143.9198,2
-5.7319,151.9904,1
-5.743,151.9962,2
1.3573,118.0747,2
1.4734,118.7947,2
37.9672,36.5784,2
23.007,-100.1312,2
-5.7301,152.0163,2
-41.1795,80.8322,2
38.9061,142.0628,0
-20.89,-173.8294,2
51.4824,-175.9663,0
40.485,-124.7696667,2
-7.651,107.0857,0
52.8846,-166.7568,0
14.6183,147.0637,0
18.699,-74.2301,1
-10.5364,161.166,0
11.4477,125.7847,0
32.6386,47.6964,2
-23.3252,170.9308,2
0.7602,126.3698,0
19.7968,120.1386,2
53.5032,-163.1656,2
36.2453,142.0593,2
36.3117,141.7519,0
-4.8096,133.75,2
46.0645,21.4014,1
-21.3184,-69.8923,0
-15.8589,-72.2625,2
28.0367,66.4,2
14.8907,147.3189,2
-23.0942,170.0901,1
-23.0558,170.2262,1
-23.1251,170.1138,2
38.0228,73.2367,2
-23.0402,170.4742,1
-23.0705,170.4394,2
-60.3214,-26.6702,1
57.0081,-155.9271,2
-32.4979,-71.8048,2
-38.7601,46.6302,2
57.0383,-155.9438,2
-6.5543,131.1269,0
10.3758,126.0088,0
51.1308,-179.0113,0
51.1271,-179.0992,0
46.5299,152.6532,0
16.8861,95.5462,2
12.9427,144.8532,0
13.8062,122.8763,2
16.8315,95.6686,2
-16.7731,147.0246,2
42.0428,24.8423,2
-35.8278,-73.6095,2
-55.9036,-27.171,1
-0.6847,134.0625,2
4.0651,126.6228,0
17.9126,-68.1575,0
-5.5204,132.4481,2
-9.2893,110.6989,1
43.7813,85.9536,2
17.9913,-68.937,0
6.0189,-77.8504,1
-28.717,-175.703,2
-22.8824,170.4931,2
-7.8928,107.331,0
18.6075,122.2648,2
-16.2807,-74.1425,1
-16.3575,-74.242,2
-8.0929,120.6452,2
-6.2711,104.6388,0
37.7829,36.3231,2
-53.7701,140.4478,2
-40.442,176.9463,2
-5.6982,151.9814,1
-22.3497,170.28,1
-5.7661,152.0602,2
-22.3591,170.3702,0
56.1997,-149.1876,2
-40.5423,176.9972,2
38.6013,22.9574,2
-5.9087,152.5709,2
13.355,145.577,0
29.2789,132.0213,2
-19.4602,-173.0183,2
-23.1634,171.0769,2
33.039,84.756,2
-23.4539,170.9949,2
51.8886,177.6974,2
51.7299,177.7629,2
51.893,177.6174,2
51.9155,177.6181,2
55.3229,163.0302,2
53.5595,108.47,2
12.9898,-89.6965,0
55.3836,162.9908,0
33.7716,71.0951,0
-1.9529,125.687,2
37.9557,73.2875,2
-13.2274,66.2284,1
19.6926,-65.6526,0
37.9334,73.3511,2
51.8302,177.685,2
-11.1876,162.1224,2
44.2807,149.2866,0
-2.8026,129.2057,1
14.4102,-92.9096,0
16.0867,-97.5566,0
-1.2003,98.2138,2
12.0002,-88.0478,0
-23.652,-177.1714,2
21.1244,99.8603,2
12.2699,-87.8975,0
-47.3188,-12.6236,1
58.2593,-155.1121,2
-23.2568,170.6096,2
-60.5065,160.2974,1
-60.4115,159.6411,2
-2.8089,129.2529,2
-23.6738,-177.1376,2
-23.2804,171.6299,2
-23.8703,-177.3733,2
34.5247,25.356,0
22.8409,120.6558,1
53.4697,160.4233,0
22.8318,120.6059,2
-15.954,-179.0523,1
38.5793,22.9114,2
19.2065,-67.9828,0
-2.7931,129.2339,2
-30.7131,-71.5625,0
11.8124,125.9285,1
-21.5935,-69.557,2
33.8345,135.1922,0
10.5892,126.2096,0
-60.6035,159.5042,2
18.8983,-68.5478,0
4.0073,122.9354,2
10.5619,126.285,0
-5.8975,151.8312,2
10.0493,-79.5157,2
-26.3305,28.1506,1
-23.2764,170.864,2
12.5303,-88.8243,0
46.1872,153.1618,1
-5.7258,152.048,2
37.7894,27.186,2
-5.6791,102.9252,0
-2.9534,136.6526,1
2.6979,66.4592,2
40.1178,40.985,2
-6.6253,-11.2688,2
48.7831,129.6062,2
-6.2358,150.6449,1
42.2535,104.7159,2
46.2339,153.2192,2
24.201,122.4809,0
-56.9169,147.6805,1
65.5752,-144.4827,1
-29.8067,-176.8291,2
-29.7693,-176.832,2
-32.0084,-178.2174,2
-8.1057,147.4726,2
36.3852,141.7687,0
38.6043,22.9198,2
-1.8337,133.1963,0
24.1082,143.0146,1
29.71,81.5777,2
15.5331,-96.7899,2
51.1957,-178.7526,0
-15.1813,166.019,2
-53.3974,159.0144,2
-8.5207,157.2361,1
-5.8412,153.357,2
43.8295,21.3008,2
-18.9474,-67.8824,2
44.6192,-114.257,2
-16.162,178.2885,2
-4.0625,133.6433,2
-59.9732,-24.4773,2
53.7208,87.956,2
19.6568,-65.7828,0
-18.4603,64.1777,2
-10.9313,113.8556,2
24.5605,-46.3334,2
18.2361,-67.7163,0
12.6113,-88.7563,0
-19.0222,-173.7036,0
24.1056,142.869,2
33.1159,75.9173,1
-16.278,-74.1496,0
12.886,-90.9752,0
64.4123,-163.5773,2
53.944,-163.3235,0
-3.172,147.506,1
-6.2598,142.5893,2
-3.0785,147.4636,2
13.9338,119.9211,0
24.1072,142.8547,0
51.5094,-178.5094,1
-29.4511,-177.111,0
-29.2435,-177.0723,1
-29.3404,-176.9828,1
-29.199,-177.2744,0
-29.4885,-176.9211,0
-29.346,-177.1333,1
-28.3891,-177.4298,2
-29.2012,-177.0261,1
-29.415,-176.8817,0
61.4012,-150.889,0
41.6983,80.8615,2
33.0446,75.948,2
-28.3835,-177.6199,2
-29.5779,-176.8536,0
24.8919,122.452,2
24.8977,122.4301,2
19.6085,-65.7691,2
56.4213,-148.6452,2
19.544,-65.772,0
19.5543,-65.7555,0
46.1449,153.2225,2
-8.3519,116.8558,2
-52.7003,27.3145,2
-63.1658,170.0955,2
18.1121,-66.9516,2
-29.2571,-176.7942,2
-29.7591,-176.831,2
18.7875,-64.8543,0
-3.109,142.0729,0
-5.3794,152.3481,0
-35.7661,-73.5038,2
-6.5253,131.2612,0
50.3167,178.9679,2
1.6027,125.6569,0
29.1514,130.5682,0
35.6752,140.7184,0
35.6895,140.7296,0
-35.732,-73.5752,2
24.8795,122.55,2
-29.1869,-176.778,1
-6.1628,152.7864,2
3.5269,126.5868,0
50.3839,179.0975,2
23.5585,121.5178,0
-29.2585,-177.145,1
-1.7229,138.9308,2
-9.1792,123.9135,0
33.5488,141.1637,0
-29.3252,-176.9084,1
32.5391,94.3219,2
11.6476,142.1874,1
0.2737,126.0182,0
12.4594,47.9566,2
-29.4201,-176.7295,2
-1.0046,29.254,2
15.8337,-95.0294,0
12.8066,47.9474,1
-10.8708,161.1862,2
28.3524,52.3563,2
-34.5251,-71.882,1
19.354,-63.9545,0
-10.8625,161.2446,2
34.9699,23.4992,0
-22.0541,169.7722,2
-23.7401,-175.5835,2
55.6398,162.7385,0
15.6953,-96.5222,2
24.7339,92.0224,1
15.6305,-96.4376,0
19.6496,-65.734,0
55.3247,-156.7323,2
8.3513,-84.2112,2
64.4223,-163.6323,2
-23.5201,-175.9259,1
-23.4916,-175.8448,0
-23.399,-175.8813,2
-23.4104,-175.9564,1
-23.5509,-175.8147,1
-30.403,-72.1963,2
-23.6744,-175.3652,1
-23.9502,-175.3139,2
38.667,42.996,2
19.1015,-64.9156,0
-23.6134,-175.9363,2
-23.5603,-175.602,1
-23.6541,-175.7926,2
-23.6714,-175.72,0
-23.652,-175.6909,2
35.6288,140.7607,0
-1.2685,-24.3991,2
46.2145,-0.7295,1
-23.8276,-175.3838,2
-23.4576,-175.8382,1
-6.5498,154.8638,0
-24.1279,-176.636,2
20.0431,121.317,1
51.1072,-179.1355,0
-23.5577,-175.6208,1
-23.6273,-175.6507,2
-23.7906,-175.7011,2
-23.5832,-175.8992,1
-23.5514,-175.6836,2
-23.5275,-175.9471,0
-23.5502,-175.8052,2
51.8579,-173.7814,2
38.5352,67.8378,2
-20.6453,-70.6888,0
41.1421,142.7329,1
-10.2505,161.1064,0
-28.3185,40.5391,2
12.5438,48.224,2
46.2958,-0.9822,2
-9.6259,114.2335,0
-10.8603,161.494,2
6.0341,-72.234,0
19.1176,-67.5458,0
40.257,143.7456,2
7.6011,-82.3225,1
-23.7024,-175.8088,2
-25.9848,70.7644,2
-23.4787,-175.7837,2
42.1227,142.7791,0
-23.1121,170.512,2
19.154,121.2021,1
-22.7848,170.4677,2
49.4021,157.8014,2
-23.4652,-175.472,1
-23.5647,-175.8688,2
-23.2651,-175.8247,1
-23.4892,-175.3532,2
41.3973,142.6033,0
-23.5294,-175.7246,2
38.4669,44.9405,2
-23.336,-175.6513,2
-23.9141,-175.5442,2
-23.8279,-175.9791,2
-23.4687,-175.5378,2
-23.5099,-175.2406,2
39.0,144.682,2
-23.8451,-175.9418,2
-15.309,168.1988,2
-4.369,-81.9976,2
33.2377,75.9002,2
35.7353,79.9423,2
-23.6705,-175.8633,2
-14.9328,-173.2694,1
14.4764,144.3282,2
14.4291,144.157,2
35.8001,79.8923,2
12.4676,120.7197,2
-49.1748,124.807,2
-16.3978,-173.9762,0
37.6295,37.4085,2
33.0208,75.9599,2
-20.5142,-70.5666,0
2.6182,126.1509,0
-23.8866,-175.6426,1
6.8263,126.3669,0
19.7718,-65.682,0
35.614,79.772,2
39.0893333,-123.0895,1
49.9722,-176.4365,2
-56.1064,-26.41,2
-0.6767,-77.5799,1
-18.065,-174.337,2
34.4988,143.079,2
-24.2364,-70.167,0
-23.8466,-175.5957,1
-23.8469,-175.9568,1
-23.9165,-175.977,1
-23.9629,-175.8514,1
-23.8696,-176.0418,2
-23.8159,-175.9282,1
-23.7473,-175.92,1
-23.8663,-175.8529,2
38.1989,38.5869,2
-23.6241,-175.9596,2
-23.5852,-175.8871,2
-23.7375,-175.7243,2
14.842,144.1918,2
14.6893,144.1967,2
-29.8715,-72.0873,2
14.7568,144.2585,1
29.8241,68.4073,2
31.1917,131.559,0
-23.8003,-175.8614,2
-23.8042,-175.8024,1
10.2333,126.2524,1
54.7215,-159.9287,0
23.1803,-108.684,1
31.125,131.551,0
37.841,36.2621,2
-24.2083,-175.3792,2
-48.6747,31.1598,1
54.0144,-163.6729,0
38.1399,38.0173,2
56.727,161.2141,2
15.2546,96.2895,1
-0.1794,125.208,0
-23.4956,-175.6963,2
36.6276,4.7018,2
-44.3182,-81.7822,2
15.296,96.3568,2
15.235,96.2152,2
15.4065,96.1871,2
-15.6835,-74.5364,0
-23.1844,170.6625,2
9.5029,138.1877,2
51.2466,-178.0734,0
-27.8174,172.1769,1
5.9842,-82.3534,1
35.498,-118.145,2
-3.6837,142.9791,2
-0.171,125.0959,0
9.6782,-84.5527,2
38.8221,44.4443,2
-4.4729,144.8345,1
15.4018,96.2849,2
-24.3574,-175.367,2
46.3411,152.977,2
-23.8528,-175.8118,2
51.0837,-174.935,0
-23.2554,170.8916,2
-7.4994,112.502,2
46.2022,153.1355,2
37.3123,-104.4787,2
-4.4697,144.7088,1
-4.4773,144.8507,2
5.4391,126.9515,2
-4.5419,144.8563,2
46.2079,153.1051,2
-23.9487,-175.0544,2
37.9955,36.5699,2
51.2087,-174.9783,2
46.2735,152.97,2
-24.1323,-175.5918,2
-4.4717,144.8664,1
35.8745,139.7498,0
31.3435,131.3027,0
50.3216,178.8447,2
-23.8229,-175.6493,1
9.7527,125.8107,2
50.677,-129.8455,2
51.6016,178.0585,0
-0.9635,98.4661,2
19.7715,-65.6571,0
-0.9749,98.6065,1
15.2432,96.2519,2
-23.8198,-175.673,2
-23.6924,-175.7628,2
-24.3099,-175.8812,2
13.791,-92.2761,2
-4.4815,145.0043,2
-23.8496,-175.64,1
-23.7361,-175.8594,1
35.8932,176.0816,2
55.2618,163.0572,0
31.231,111.3257,2
-37.1099,-96.094,2
39.1237,142.1614,0
-2.5234,139.1513,2
29.8792,-42.7924,2
5.4612,127.0329,2
-0.1942,123.1484,2
-4.9029,153.0857,2
9.1371,93.367,2
15.4201,96.1549,2
-12.6995,-14.3575,2
-24.1926,-175.4003,2
-12.8068,-14.6775,2
-12.8249,-14.9883,2
-12.7671,-14.7485,1
79.4692,3.0707,2
15.2518,96.3573,2
39.1779,72.2739,2
-28.6843,-176.0106,2
-6.4355,143.5496,2
-24.5825,-175.8271,0
-11.6513,166.3832,0
62.4333,-150.5708,0
-60.4494,-27.0376,1
42.1325,15.6759,0
-23.9835,-175.7336,2
15.3125,96.3708,2
18.6885,-64.9541,0
-23.4763,-175.62,0
15.2265,96.4824,2
15.4197,96.356,2
-18.3517,124.8027,2
-4.7708,153.0473,0
-15.2261,-177.3823,2
-15.339,-177.4629,2
51.1053,179.8059,0
15.4378,96.2622,1
-10.0688,160.8802,0
-5.1835,35.9976,2
26.3267,127.8476,1
-23.5859,-175.9215,1
-16.2421,178.6895,0
-9.3222,119.5755,0
44.0179,33.4058,2
32.5711,142.4948,2
38.1122,38.3939,2
23.826,121.7792,2
15.3774,96.1679,2
-0.9178,124.638,0
-24.5361,-175.7791,1
41.5834,142.0686,0
-59.7447,-24.6883,2
52.4172,160.1546,0
-6.3428,131.1576,0
10.3943,-86.2086,0
27.5072,54.8386,2
-23.3353,171.1046,2
-24.4662,-175.9166,1
21.3269,93.7994,0
34.3518,141.4252,2
-31.5395,-177.9009,0
12.3267,-88.151,0
62.1865,-149.4382,0
-22.7597,172.6548,2
23.6961,122.0055,2
34.3023,141.5669,2
-23.836,-175.3984,2
1.0475,120.4413,0
-15.7591,-173.547,2
19.2146,-67.7243,0
32.1027,142.2678,2
28.1832,57.3512,0
2.6571,95.878,1
2.5826,95.8472,2
-27.0949,-176.6428,1
39.1031,20.5575,2
44.8921,-28.0466,1
44.9118,-28.0536,2
44.8034,-28.1394,2
44.8169,-27.9521,1
44.9892,-28.1638,2
44.8874,-28.0772,2
45.0218,-28.0493,2
-33.4292,77.8077,2
-15.1765,-173.0036,1
20.8887,108.9702,2
44.9906,-27.9859,1
44.6936,-27.8165,2
44.537,-27.7689,2
45.0874,-28.0033,2
45.1343,-28.0497,2
44.9547,-28.0502,1
54.7003,163.9301,2
-15.3499,-177.3496,1
-22.9826,170.6279,2
37.2695,141.9901,0
44.956,-28.0455,1
34.3884,-36.8029,2
51.6314,-175.8994,0
14.8953,147.4039,2
43.0201,146.7751,0
-23.8487,-175.8353,2
52.1081,-170.7474,0
38.468,142.1912,0
44.06,-11.8227,2
-12.65,66.0925,2
32.4905,142.4815,2
47.0148,80.1465,2
61.2768,-150.103,0
-29.2661,60.8846,2
12.1894,-88.1253,0
28.5166,141.8674,0
-24.2319,-175.4991,1
29.9395,139.9502,1
29.9109,139.9701,1
